Customer_ID,Age,Gender,Location,Income Level,Number of Active Policies,Total Premium Paid,Claim Frequency,Policy Upgrades,Occupation,Coverage Amount,Policy Type
CUST46962,59,Female,Urban,Medium,0,28347.67,2,1,Salaried,438000.0,Health
CUST46963,44,Female,Rural,Medium,2,21638.66,1,1,Retired,515000.0,Life
CUST46964,34,Male,Rural,Medium,3,30269.98,2,1,Self-Employed,601000.0,Life
CUST46965,67,Female,Rural,Medium,5,11166.88,1,0,Student,781000.0,Health
CUST46966,74,Male,Urban,Medium,1,19390.11,0,0,Salaried,782000.0,Property
CUST46967,43,Male,Suburban,Medium,2,26829.05,0,0,Business Owner,449000.0,Health
CUST46968,24,Male,Urban,Medium,1,28280.53,0,1,Self-Employed,513000.0,Property
CUST46969,52,Male,Urban,Medium,3,28619.94,0,0,Salaried,709000.0,Auto
CUST46970,32,Female,Rural,High,2,15543.16,2,0,Retired,503000.0,Auto
CUST46971,33,Male,Urban,Medium,3,7497.2,1,1,Business Owner,610000.0,Health
CUST46972,38,Male,Urban,Medium,4,6372.63,1,1,Retired,92000.0,Life
CUST46973,34,Female,Urban,Low,2,46570.14,0,0,Salaried,506000.0,Health
CUST46974,62,Male,Rural,Low,1,27359.41,0,2,Self-Employed,506000.0,Auto
CUST46975,43,Male,Urban,Medium,1,2379.82,0,1,Salaried,532000.0,Health
CUST46976,52,Male,Rural,Medium,2,27532.32,0,1,Self-Employed,749000.0,Health
CUST46977,37,Male,Urban,Medium,1,24156.34,1,0,Salaried,717000.0,Health
CUST46978,37,Female,Urban,Low,4,36667.49,2,1,Salaried,648000.0,Auto
CUST46979,40,Male,Suburban,Low,3,22166.05,1,1,Self-Employed,541000.0,Auto
CUST46980,22,Male,Urban,Low,2,25259.14,1,0,Salaried,489000.0,Life
CUST46981,26,Female,Rural,Medium,2,30886.62,2,1,Salaried,801000.0,Auto
CUST46982,40,Male,Urban,Medium,5,29497.47,0,1,Salaried,479000.0,Health
CUST46983,35,Female,Urban,High,2,42565.24,3,3,Student,615000.0,Health
CUST46984,46,Male,Rural,Low,4,27479.35,1,0,Salaried,447000.0,Health
CUST46985,28,Male,Urban,Low,4,47627.31,2,0,Self-Employed,327000.0,Auto
CUST46986,60,Female,Suburban,High,1,17840.68,3,1,Salaried,481000.0,Auto
CUST46987,65,Female,Urban,Medium,0,29407.23,0,1,Salaried,547000.0,Health
CUST46988,25,Female,Urban,High,1,24158.43,2,1,Salaried,419000.0,Life
CUST46989,44,Female,Urban,Medium,0,42445.17,0,2,Salaried,149000.0,Property
CUST46990,19,Female,Urban,High,3,34437.8,0,2,Salaried,1004000.0,Auto
CUST46991,40,Male,Urban,Medium,2,7070.24,3,1,Student,991000.0,Auto
CUST46992,38,Male,Suburban,Medium,2,36841.56,0,1,Student,1003000.0,Auto
CUST46993,27,Male,Urban,Medium,1,24510.13,1,1,Salaried,333000.0,Auto
CUST46994,55,Female,Urban,Medium,0,18399.15,1,1,Salaried,709000.0,Health
CUST46995,21,Male,Suburban,Low,3,22741.32,1,1,Salaried,646000.0,Health
CUST46996,38,Male,Urban,Low,4,26300.08,1,0,Salaried,392000.0,Life
CUST46997,54,Female,Urban,Medium,0,30136.81,0,1,Salaried,778000.0,Property
CUST46998,72,Male,Urban,Medium,1,27259.08,2,1,Self-Employed,360000.0,Auto
CUST46999,60,Male,Urban,Medium,1,34329.48,0,1,Salaried,478000.0,Health
CUST47000,29,Male,Rural,High,0,19639.98,2,1,Retired,512000.0,Health
CUST47001,65,Female,Urban,Medium,0,32158.09,1,2,Salaried,180000.0,Auto
CUST47002,69,Female,Urban,Medium,2,30958.04,0,2,Salaried,680000.0,Property
CUST47003,70,Male,Urban,Low,2,23718.58,2,0,Self-Employed,433000.0,Life
CUST47004,63,Female,Suburban,Medium,1,27716.24,1,1,Self-Employed,577000.0,Auto
CUST47005,31,Male,Suburban,Medium,0,3818.22,0,1,Self-Employed,822000.0,Auto
CUST47006,69,Female,Urban,Medium,3,35676.33,1,3,Self-Employed,524000.0,Auto
CUST47007,37,Female,Suburban,Medium,2,23761.81,0,1,Retired,79000.0,Auto
CUST47008,64,Male,Urban,Medium,3,35129.81,1,1,Business Owner,600000.0,Property
CUST47009,25,Male,Urban,Low,1,35169.63,1,1,Salaried,423000.0,Auto
CUST47010,44,Female,Urban,Medium,2,5374.58,2,0,Self-Employed,567000.0,Auto
CUST47011,54,Female,Urban,Medium,1,11029.13,1,0,Retired,727000.0,Auto
CUST47012,58,Male,Suburban,Medium,1,31517.09,0,1,Business Owner,521000.0,Life
CUST47013,38,Male,Urban,Medium,2,28011.65,0,0,Salaried,910000.0,Health
CUST47014,65,Male,Urban,High,1,19062.73,1,1,Self-Employed,923000.0,Life
CUST47015,73,Female,Suburban,Low,0,16820.4,1,2,Salaried,803000.0,Health
CUST47016,52,Male,Urban,Medium,2,30628.94,0,0,Retired,697000.0,Health
CUST47017,61,Female,Urban,Low,2,1000.0,1,0,Salaried,447000.0,Health
CUST47018,56,Female,Rural,High,2,44580.59,2,1,Retired,373000.0,Auto
CUST47019,66,Male,Suburban,Low,0,36616.76,2,2,Self-Employed,784000.0,Auto
CUST47020,32,Female,Suburban,High,3,37046.72,0,2,Salaried,166000.0,Health
CUST47021,64,Female,Suburban,Medium,3,23379.96,1,1,Business Owner,575000.0,Health
CUST47022,29,Female,Urban,High,7,28223.83,1,0,Salaried,270000.0,Health
CUST47023,70,Male,Rural,High,0,32205.83,1,0,Self-Employed,378000.0,Auto
CUST47024,51,Female,Urban,Low,2,43202.11,0,1,Salaried,725000.0,Health
CUST47025,25,Male,Urban,Low,3,27702.78,0,1,Salaried,244000.0,Property
CUST47026,71,Female,Urban,Low,2,26879.69,0,0,Student,623000.0,Life
CUST47027,54,Female,Urban,Low,1,46444.42,1,1,Self-Employed,389000.0,Health
CUST47028,47,Female,Urban,Medium,6,30404.88,1,1,Salaried,493000.0,Life
CUST47029,20,Male,Rural,Medium,0,31782.68,0,0,Salaried,647000.0,Health
CUST47030,47,Male,Suburban,High,2,39420.32,0,0,Self-Employed,50000.0,Auto
CUST47031,46,Female,Urban,Low,1,16388.41,1,0,Salaried,525000.0,Health
CUST47032,18,Female,Rural,Low,2,22360.34,1,1,Self-Employed,277000.0,Auto
CUST47033,33,Female,Urban,Medium,3,15054.55,1,2,Retired,546000.0,Life
CUST47034,59,Female,Urban,Low,1,17835.93,1,0,Retired,497000.0,Health
CUST47035,48,Male,Rural,Low,3,28780.35,0,0,Salaried,660000.0,Auto
CUST47036,27,Female,Rural,Medium,2,29977.51,2,1,Self-Employed,332000.0,Auto
CUST47037,47,Female,Urban,Medium,2,2169.56,0,1,Salaried,401000.0,Auto
CUST47038,60,Male,Rural,Medium,1,8449.15,1,0,Business Owner,719000.0,Health
CUST47039,43,Female,Urban,Low,2,38929.19,1,1,Retired,540000.0,Auto
CUST47040,29,Female,Rural,Medium,1,13748.86,1,0,Self-Employed,777000.0,Health
CUST47041,57,Male,Suburban,Medium,2,30115.53,1,1,Self-Employed,451000.0,Auto
CUST47042,22,Female,Suburban,High,2,39136.26,0,1,Student,474000.0,Health
CUST47043,26,Female,Rural,High,2,29720.01,0,2,Retired,50000.0,Auto
CUST47044,28,Male,Suburban,High,3,40598.56,1,0,Retired,568000.0,Health
CUST47045,64,Female,Urban,High,3,21184.1,0,0,Salaried,689000.0,Health
CUST47046,40,Female,Suburban,Medium,5,28335.38,0,1,Student,343000.0,Property
CUST47047,34,Male,Suburban,Low,1,22811.61,0,0,Salaried,499000.0,Health
CUST47048,60,Male,Suburban,Low,0,28489.39,1,1,Retired,536000.0,Health
CUST47049,30,Male,Suburban,High,2,23645.43,1,1,Salaried,632000.0,Auto
CUST47050,34,Female,Urban,Medium,3,11077.73,0,1,Salaried,527000.0,Health
CUST47051,40,Male,Suburban,Low,3,22187.39,1,0,Salaried,522000.0,Health
CUST47052,56,Female,Suburban,Medium,1,10856.02,1,1,Salaried,405000.0,Auto
CUST47053,26,Female,Urban,High,1,29055.79,1,2,Self-Employed,306000.0,Auto
CUST47054,35,Male,Urban,Medium,2,26951.45,2,0,Retired,632000.0,Health
CUST47055,72,Male,Urban,Medium,3,22087.89,0,3,Self-Employed,461000.0,Life
CUST47056,35,Male,Urban,High,1,27424.29,2,0,Salaried,495000.0,Health
CUST47057,47,Male,Suburban,Medium,0,20867.47,1,1,Self-Employed,642000.0,Health
CUST47058,59,Female,Urban,High,2,29261.53,0,1,Salaried,431000.0,Auto
CUST47059,61,Female,Rural,High,4,25547.95,0,0,Salaried,472000.0,Auto
CUST47060,43,Female,Rural,Low,6,20553.59,0,2,Self-Employed,612000.0,Property
CUST47061,35,Male,Rural,Low,2,28487.36,2,0,Self-Employed,660000.0,Life
CUST47062,38,Male,Suburban,High,4,19130.14,2,1,Student,559000.0,Life
CUST47063,58,Female,Suburban,Medium,1,29723.45,0,0,Self-Employed,197000.0,Auto
CUST47064,58,Male,Urban,Low,3,5587.94,1,0,Salaried,703000.0,Auto
CUST47065,59,Female,Suburban,Low,3,29902.75,0,1,Self-Employed,173000.0,Life
CUST47066,50,Male,Rural,High,1,14174.42,1,0,Retired,841000.0,Auto
CUST47067,60,Male,Urban,Medium,2,6070.29,1,1,Retired,1027000.0,Auto
CUST47068,31,Male,Rural,Medium,2,24311.7,1,3,Retired,735000.0,Health
CUST47069,72,Male,Urban,High,0,19756.81,1,2,Self-Employed,695000.0,Auto
CUST47070,27,Female,Rural,Low,3,41324.07,2,1,Self-Employed,275000.0,Auto
CUST47071,45,Male,Urban,Medium,1,18120.91,1,1,Retired,552000.0,Health
CUST47072,31,Female,Suburban,Low,3,33828.44,0,1,Student,738000.0,Life
CUST47073,36,Male,Rural,High,2,22250.26,2,1,Salaried,667000.0,Property
CUST47074,43,Male,Suburban,High,2,19718.11,0,0,Student,766000.0,Auto
CUST47075,27,Female,Urban,Low,3,54038.67,1,2,Self-Employed,311000.0,Auto
CUST47076,34,Male,Urban,Medium,0,24621.75,3,0,Retired,789000.0,Health
CUST47077,51,Female,Urban,Medium,4,19840.06,1,1,Salaried,329000.0,Auto
CUST47078,71,Male,Urban,Low,11,14863.06,1,1,Business Owner,460000.0,Auto
CUST47079,31,Male,Suburban,Low,2,24590.33,1,1,Student,569000.0,Health
CUST47080,43,Female,Urban,High,4,19322.19,0,1,Salaried,587000.0,Life
CUST47081,67,Male,Urban,High,4,28351.52,1,0,Student,796000.0,Health
CUST47082,51,Female,Urban,Medium,2,39041.18,2,2,Business Owner,793000.0,Health
CUST47083,69,Male,Urban,High,0,31788.53,1,1,Salaried,422000.0,Health
CUST47084,36,Male,Urban,Medium,0,44221.28,1,0,Self-Employed,230000.0,Property
CUST47085,41,Female,Urban,Medium,2,11960.09,1,2,Business Owner,492000.0,Health
CUST47086,48,Female,Suburban,Low,1,21699.89,0,0,Self-Employed,378000.0,Auto
CUST47087,57,Male,Rural,Medium,1,11414.61,2,1,Salaried,589000.0,Health
CUST47088,23,Female,Suburban,Low,5,31776.98,2,0,Self-Employed,226000.0,Auto
CUST47089,37,Male,Urban,Medium,2,29574.02,1,0,Student,555000.0,Health
CUST47090,56,Female,Urban,Medium,1,9563.75,2,3,Salaried,588000.0,Health
CUST47091,74,Female,Suburban,Low,2,35749.45,1,0,Self-Employed,642000.0,Auto
CUST47092,62,Male,Suburban,Low,5,21796.74,0,0,Business Owner,379000.0,Auto
CUST47093,51,Female,Suburban,Medium,3,31213.5,1,1,Self-Employed,380000.0,Auto
CUST47094,39,Male,Rural,Medium,1,24310.93,1,0,Student,277000.0,Health
CUST47095,24,Female,Urban,Medium,3,9686.83,3,1,Self-Employed,374000.0,Auto
CUST47096,50,Male,Urban,Medium,5,16264.28,1,2,Self-Employed,363000.0,Health
CUST47097,23,Male,Suburban,Low,1,28519.68,1,0,Salaried,559000.0,Auto
CUST47098,33,Male,Urban,High,2,11306.88,2,2,Salaried,657000.0,Health
CUST47099,25,Female,Urban,High,4,19291.07,3,2,Salaried,225000.0,Health
CUST47100,62,Male,Urban,Medium,1,24788.49,3,0,Retired,713000.0,Health
CUST47101,40,Male,Urban,Medium,1,22544.61,1,2,Business Owner,329000.0,Property
CUST47102,35,Male,Suburban,Medium,3,9579.18,1,1,Business Owner,294000.0,Auto
CUST47103,31,Male,Urban,Medium,0,21037.57,3,0,Salaried,777000.0,Property
CUST47104,67,Male,Rural,Medium,0,29624.27,1,1,Self-Employed,717000.0,Property
CUST47105,53,Male,Suburban,High,1,32866.41,1,1,Business Owner,319000.0,Property
CUST47106,32,Male,Suburban,Medium,1,20322.01,0,1,Retired,602000.0,Auto
CUST47107,22,Female,Urban,Medium,2,34230.08,1,0,Salaried,524000.0,Life
CUST47108,70,Male,Urban,Medium,3,19242.76,0,0,Self-Employed,872000.0,Auto
CUST47109,63,Male,Urban,Low,1,28215.82,0,2,Retired,657000.0,Auto
CUST47110,65,Male,Urban,Medium,1,33731.38,0,2,Student,770000.0,Auto
CUST47111,32,Female,Rural,Medium,0,29608.98,0,2,Business Owner,416000.0,Property
CUST47112,28,Male,Suburban,Medium,1,15817.69,1,0,Retired,1056000.0,Health
CUST47113,19,Female,Urban,High,1,12825.63,0,0,Salaried,542000.0,Auto
CUST47114,40,Male,Urban,Medium,4,25372.28,2,2,Retired,628000.0,Property
CUST47115,41,Male,Rural,High,1,41442.16,2,1,Salaried,609000.0,Auto
CUST47116,35,Male,Suburban,High,0,38245.3,1,0,Student,584000.0,Property
CUST47117,21,Male,Urban,Medium,2,31884.6,0,1,Salaried,403000.0,Auto
CUST47118,32,Female,Urban,High,1,40464.62,1,0,Retired,738000.0,Auto
CUST47119,29,Male,Suburban,High,1,41648.05,4,0,Salaried,50000.0,Auto
CUST47120,20,Female,Urban,Medium,1,20357.97,0,1,Salaried,363000.0,Property
CUST47121,49,Female,Urban,Medium,3,32895.58,1,0,Self-Employed,705000.0,Health
CUST47122,53,Female,Suburban,Low,6,23706.31,1,2,Salaried,50000.0,Property
CUST47123,38,Female,Urban,Medium,3,13848.83,2,1,Salaried,698000.0,Property
CUST47124,65,Female,Urban,Medium,3,27060.74,2,2,Business Owner,518000.0,Life
CUST47125,23,Male,Urban,Medium,4,20138.15,2,1,Salaried,604000.0,Auto
CUST47126,19,Female,Suburban,Low,0,20464.36,0,1,Salaried,816000.0,Health
CUST47127,71,Male,Suburban,Medium,0,18795.79,2,1,Self-Employed,467000.0,Auto
CUST47128,26,Female,Urban,Low,1,43984.32,1,1,Self-Employed,774000.0,Auto
CUST47129,29,Female,Rural,Low,1,19494.15,0,1,Salaried,551000.0,Auto
CUST47130,61,Female,Suburban,Low,3,23560.1,2,0,Self-Employed,682000.0,Auto
CUST47131,41,Female,Urban,High,4,36746.95,0,1,Salaried,560000.0,Life
CUST47132,31,Male,Urban,High,7,23334.31,0,0,Salaried,930000.0,Health
CUST47133,66,Male,Rural,High,4,15878.15,1,0,Business Owner,629000.0,Life
CUST47134,58,Male,Suburban,Low,4,25908.78,1,2,Self-Employed,339000.0,Property
CUST47135,29,Male,Urban,Medium,1,3620.67,2,0,Salaried,648000.0,Auto
CUST47136,44,Female,Urban,Medium,2,22194.42,0,0,Salaried,558000.0,Health
CUST47137,27,Male,Urban,Medium,2,32360.88,0,1,Salaried,361000.0,Health
CUST47138,60,Male,Urban,Low,3,20994.73,0,0,Business Owner,513000.0,Health
CUST47139,19,Male,Urban,Medium,1,27806.26,1,1,Business Owner,752000.0,Auto
CUST47140,48,Female,Suburban,Low,4,20683.51,1,1,Salaried,50000.0,Health
CUST47141,45,Male,Rural,High,2,36770.06,0,1,Self-Employed,269000.0,Auto
CUST47142,33,Female,Urban,High,0,14018.92,3,2,Self-Employed,404000.0,Auto
CUST47143,18,Male,Suburban,Low,1,10417.6,0,1,Retired,512000.0,Auto
CUST47144,39,Male,Suburban,High,2,13543.5,0,0,Retired,466000.0,Property
CUST47145,18,Male,Urban,Medium,1,14851.82,1,0,Retired,825000.0,Life
CUST47146,48,Male,Suburban,Medium,2,19030.52,2,0,Self-Employed,290000.0,Health
CUST47147,39,Female,Urban,Medium,2,22867.17,2,0,Self-Employed,582000.0,Health
CUST47148,51,Female,Urban,High,2,40640.07,1,2,Salaried,583000.0,Life
CUST47149,29,Female,Suburban,Low,3,17817.36,2,2,Salaried,263000.0,Auto
CUST47150,72,Male,Suburban,Medium,2,28240.69,1,1,Salaried,631000.0,Property
CUST47151,40,Male,Rural,Medium,2,23986.55,1,0,Retired,50000.0,Health
CUST47152,45,Female,Urban,High,1,33235.43,0,1,Salaried,248000.0,Auto
CUST47153,69,Male,Suburban,Medium,2,36437.21,1,1,Salaried,458000.0,Property
CUST47154,67,Female,Suburban,High,2,24315.49,1,1,Student,676000.0,Health
CUST47155,29,Male,Urban,Medium,4,11101.18,1,0,Student,232000.0,Life
CUST47156,44,Female,Suburban,Low,0,14440.27,2,2,Salaried,217000.0,Auto
CUST47157,40,Female,Urban,High,1,23048.65,1,1,Self-Employed,598000.0,Life
CUST47158,18,Female,Suburban,Medium,1,23298.52,1,1,Business Owner,462000.0,Auto
CUST47159,60,Male,Urban,Medium,1,25066.3,0,1,Salaried,557000.0,Life
CUST47160,19,Male,Suburban,Medium,0,16183.59,0,1,Salaried,440000.0,Life
CUST47161,61,Male,Rural,Low,0,19812.13,1,2,Business Owner,661000.0,Auto
CUST47162,48,Male,Suburban,High,4,22413.5,0,0,Student,530000.0,Health
CUST47163,19,Female,Suburban,Medium,1,36558.44,0,2,Student,420000.0,Life
CUST47164,66,Male,Urban,Medium,0,21853.75,0,2,Self-Employed,625000.0,Health
CUST47165,42,Female,Rural,Medium,0,28960.95,1,0,Retired,390000.0,Auto
CUST47166,55,Male,Rural,Medium,3,31990.95,0,2,Self-Employed,558000.0,Life
CUST47167,65,Female,Urban,High,1,15031.31,1,1,Self-Employed,395000.0,Life
CUST47168,36,Female,Suburban,Low,1,23498.87,0,1,Student,475000.0,Life
CUST47169,45,Male,Rural,High,5,20916.36,2,2,Retired,689000.0,Life
CUST47170,23,Male,Suburban,Medium,3,24988.1,1,1,Student,290000.0,Property
CUST47171,56,Female,Rural,Low,5,25312.73,1,0,Self-Employed,663000.0,Health
CUST47172,36,Female,Suburban,High,1,29509.14,1,1,Retired,258000.0,Auto
CUST47173,69,Male,Urban,Medium,0,25289.22,0,1,Salaried,307000.0,Auto
CUST47174,34,Female,Rural,Low,2,17240.36,2,0,Retired,140000.0,Property
CUST47175,23,Female,Rural,Low,1,36320.58,2,0,Salaried,306000.0,Auto
CUST47176,32,Female,Urban,Medium,2,34984.8,1,1,Salaried,437000.0,Property
CUST47177,39,Male,Urban,Low,3,31590.91,2,0,Student,259000.0,Auto
CUST47178,58,Male,Suburban,Low,0,23525.78,0,2,Salaried,696000.0,Life
CUST47179,51,Male,Suburban,Medium,0,37195.65,1,1,Retired,895000.0,Life
CUST47180,22,Female,Rural,High,1,49117.92,3,0,Salaried,558000.0,Auto
CUST47181,70,Female,Urban,Medium,2,22696.53,0,2,Salaried,475000.0,Auto
CUST47182,40,Male,Urban,Medium,2,26503.73,1,1,Business Owner,159000.0,Health
CUST47183,22,Male,Rural,Low,4,30350.44,1,2,Salaried,843000.0,Health
CUST47184,61,Male,Rural,Medium,2,35474.35,0,1,Salaried,671000.0,Life
CUST47185,27,Female,Rural,High,3,25172.11,1,0,Self-Employed,289000.0,Life
CUST47186,21,Male,Urban,Medium,2,35689.27,1,0,Self-Employed,747000.0,Auto
CUST47187,29,Male,Urban,Medium,3,29446.85,2,0,Self-Employed,698000.0,Auto
CUST47188,64,Female,Urban,Low,1,21614.94,2,1,Salaried,397000.0,Auto
CUST47189,27,Female,Rural,Medium,4,17216.0,1,0,Retired,527000.0,Auto
CUST47190,47,Female,Urban,Low,2,37296.45,0,1,Student,307000.0,Auto
CUST47191,67,Male,Urban,Low,2,16417.86,2,0,Student,488000.0,Auto
CUST47192,41,Female,Suburban,Medium,2,18592.53,0,0,Self-Employed,308000.0,Auto
CUST47193,22,Male,Rural,Medium,1,37920.86,2,2,Self-Employed,388000.0,Life
CUST47194,30,Female,Urban,Medium,3,34748.88,0,1,Self-Employed,454000.0,Health
CUST47195,53,Female,Urban,Medium,1,4250.46,0,1,Salaried,647000.0,Life
CUST47196,26,Male,Rural,Low,5,38749.45,2,2,Student,644000.0,Property
CUST47197,35,Male,Urban,Low,2,41232.69,0,0,Self-Employed,317000.0,Auto
CUST47198,52,Male,Urban,Medium,3,9821.84,0,0,Self-Employed,644000.0,Auto
CUST47199,48,Female,Urban,Medium,1,16024.6,1,1,Self-Employed,842000.0,Property
CUST47200,41,Female,Urban,Medium,3,14680.25,1,1,Self-Employed,663000.0,Health
CUST47201,60,Female,Suburban,High,2,25022.22,0,0,Self-Employed,240000.0,Auto
CUST47202,21,Male,Urban,Medium,5,12089.57,1,1,Salaried,333000.0,Life
CUST47203,58,Male,Rural,Low,3,33143.94,2,1,Student,299000.0,Health
CUST47204,43,Female,Rural,Medium,2,26015.55,1,1,Salaried,564000.0,Life
CUST47205,61,Female,Suburban,Low,1,23034.48,1,1,Retired,402000.0,Health
CUST47206,59,Female,Suburban,Low,5,22327.92,0,0,Salaried,480000.0,Property
CUST47207,27,Female,Rural,High,3,35568.49,2,2,Self-Employed,345000.0,Auto
CUST47208,58,Male,Suburban,High,1,20341.28,0,1,Self-Employed,446000.0,Health
CUST47209,59,Male,Urban,Medium,2,16191.51,0,0,Retired,900000.0,Auto
CUST47210,26,Female,Urban,Low,1,17439.42,2,2,Business Owner,683000.0,Life
CUST47211,18,Male,Urban,Medium,2,26648.24,0,2,Salaried,792000.0,Life
CUST47212,71,Male,Suburban,Low,5,31783.08,0,0,Student,609000.0,Health
CUST47213,33,Female,Urban,Low,2,21177.33,0,0,Retired,786000.0,Auto
CUST47214,63,Female,Rural,High,3,24949.53,1,2,Salaried,738000.0,Health
CUST47215,30,Female,Suburban,High,0,33406.64,1,2,Salaried,415000.0,Life
CUST47216,55,Male,Suburban,High,1,23691.25,1,1,Salaried,532000.0,Health
CUST47217,31,Male,Suburban,Low,0,18162.03,0,1,Student,633000.0,Property
CUST47218,57,Male,Urban,Medium,2,18241.52,0,0,Salaried,490000.0,Auto
CUST47219,40,Male,Suburban,High,4,34923.24,1,2,Self-Employed,498000.0,Life
CUST47220,72,Female,Urban,Medium,2,35249.84,1,1,Self-Employed,342000.0,Auto
CUST47221,35,Female,Urban,Low,1,13701.3,0,1,Retired,575000.0,Health
CUST47222,45,Female,Urban,Medium,1,19880.95,1,2,Student,696000.0,Life
CUST47223,37,Female,Suburban,Medium,3,27280.99,0,0,Salaried,458000.0,Auto
CUST47224,18,Female,Urban,Medium,2,36278.93,0,1,Self-Employed,361000.0,Auto
CUST47225,29,Female,Urban,Medium,3,24399.17,1,0,Student,376000.0,Health
CUST47226,44,Female,Urban,Medium,4,40157.61,0,1,Retired,735000.0,Auto
CUST47227,60,Male,Urban,Low,2,30140.63,1,1,Retired,577000.0,Auto
CUST47228,30,Female,Urban,Medium,3,28725.63,2,2,Self-Employed,584000.0,Health
CUST47229,72,Male,Suburban,Medium,1,19948.34,1,1,Salaried,370000.0,Life
CUST47230,21,Male,Suburban,Medium,2,14892.91,0,1,Student,489000.0,Life
CUST47231,42,Female,Rural,Medium,4,20216.41,0,2,Salaried,435000.0,Auto
CUST47232,23,Male,Suburban,Medium,3,3796.97,0,1,Self-Employed,426000.0,Property
CUST47233,71,Male,Suburban,Medium,3,16931.72,0,0,Salaried,630000.0,Auto
CUST47234,74,Male,Suburban,Medium,2,26954.76,1,0,Salaried,830000.0,Property
CUST47235,62,Male,Urban,Medium,2,39372.14,2,1,Self-Employed,557000.0,Health
CUST47236,73,Female,Rural,High,1,19414.75,1,1,Business Owner,410000.0,Life
CUST47237,39,Male,Suburban,Low,1,23175.97,0,1,Self-Employed,55000.0,Auto
CUST47238,62,Female,Urban,Low,0,47254.36,0,2,Salaried,101000.0,Health
CUST47239,55,Male,Urban,Medium,2,32387.09,0,0,Retired,279000.0,Life
CUST47240,71,Male,Urban,Low,2,17191.44,0,0,Salaried,545000.0,Life
CUST47241,53,Female,Urban,Medium,2,35076.32,3,2,Salaried,343000.0,Life
CUST47242,70,Female,Suburban,Low,1,31461.27,1,1,Salaried,242000.0,Auto
CUST47243,20,Male,Urban,High,1,12558.53,1,2,Salaried,423000.0,Auto
CUST47244,74,Female,Urban,Medium,4,24515.7,1,1,Student,471000.0,Life
CUST47245,32,Female,Urban,Low,1,22580.07,1,1,Business Owner,713000.0,Auto
CUST47246,28,Female,Urban,Low,2,21663.88,1,1,Student,609000.0,Health
CUST47247,51,Female,Urban,Medium,3,27730.45,2,1,Salaried,462000.0,Health
CUST47248,44,Female,Urban,High,1,24370.09,0,0,Salaried,468000.0,Auto
CUST47249,40,Male,Urban,Medium,3,25662.51,0,0,Retired,713000.0,Life
CUST47250,34,Female,Urban,Low,2,11162.1,2,0,Salaried,563000.0,Auto
CUST47251,40,Male,Urban,Medium,3,24637.97,1,2,Salaried,434000.0,Health
CUST47252,51,Male,Suburban,Medium,2,20211.68,4,1,Salaried,396000.0,Life
CUST47253,38,Male,Urban,High,3,29680.74,1,1,Salaried,325000.0,Health
CUST47254,50,Female,Suburban,Low,3,11001.97,2,1,Business Owner,746000.0,Life
CUST47255,22,Male,Suburban,Medium,1,32222.38,1,0,Salaried,356000.0,Auto
CUST47256,69,Female,Urban,Low,3,38484.38,0,2,Self-Employed,155000.0,Auto
CUST47257,34,Female,Rural,Medium,0,24040.89,0,1,Self-Employed,121000.0,Property
CUST47258,18,Female,Suburban,Low,2,17037.64,0,2,Student,774000.0,Health
CUST47259,24,Male,Suburban,Low,0,8981.72,0,1,Retired,640000.0,Auto
CUST47260,20,Female,Suburban,Medium,1,27323.18,0,0,Self-Employed,770000.0,Health
CUST47261,43,Male,Urban,High,0,23880.21,0,1,Salaried,594000.0,Life
CUST47262,33,Female,Urban,Medium,1,22756.23,3,1,Self-Employed,457000.0,Life
